Country,Project,Expedition,Location,Date,KnollID,First Observer.x,Second Observer.x,meta_to_deployment_id,First Observer.y,Second Observer.y,Knoll,Time Start,Time End,Notes,Observer,Species,Amount,Length,Confidence
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Scarus fuscopurpureus,1,22,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Zebrasoma xanthurum,1,15,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Pseudanthias squamipinnis,2,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Pseudanthias squamipinnis,1,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Thalassoma rueppellii,13,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Thalassoma rueppellii,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Pomacentrus trichrourus,2,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Pomacentrus trichrourus,1,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Apogon cyanosoma,40,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Apogon cyanosoma,20,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Cheilodipterus macrodon,1,2,1
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Pseudochromis olivaceus,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Pseudochromis olivaceus,1,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Sebastapistes cyanostigma,2,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Epinephelus fasciatus,1,20,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Eviota guttata,1,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Eviota guttata,1,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Ecsenius nalolo,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Ecsenius nalolo,1,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Atrosalarias fuscus,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Larabicus quadrilineatus,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,first,Cyclichthys spilostylus,1,30,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Abudefduf vaigiensis,6,14,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Scarus niger,1,17,1
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Chaetodon paucifasciatus,2,15,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Zebrasoma xanthurum,1,16,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Pseudanthias squamipinnis,2,6,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Pseudanthias squamipinnis,1,5,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Cheilodipterus macrodon,10,4,1
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Apogon cyanosoma,50,2,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Apogon cyanosoma,35,2,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Thalassoma rueppellii,2,4,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Thalassoma rueppellii,2,5,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Thalassoma rueppellii,1,6,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Thalassoma rueppellii,1,15,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Thalassoma rueppellii,4,3,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Pomacentrus trichrourus,2,4,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Pomacentrus trichrourus,3,3,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Pomacentrus trichrourus,1,7,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Larabicus quadrilineatus,1,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Epinephelus fasciatus,1,26,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Sebastapistes cyanostigma,4,5,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Eviota sebreei,1,2,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Larabicus quadrilineatus,1,4,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,19,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 19,Hezi Buba,Noy Shapira,19,10:10,10:24,,second,Cyclichthys spilostylus,1,30,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Lethrinus borbonicus,1,20,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Ctenochaetus striatus,1,15,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Ctenochaetus striatus,1,7,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Scarus ferrugineus,1,30,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Zebrasoma xanthurum,2,16,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Zebrasoma xanthurum,1,15,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Abudefduf vaigiensis,4,15,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Scarus fuscopurpureus,1,40,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Chromis dimidiata,3,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Chromis dimidiata,3,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Chromis dimidiata,1,7,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Coris aygula,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudochromis fridmani,2,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pomacentrus trichrourus,1,6,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pomacentrus trichrourus,5,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pomacentrus trichrourus,2,1,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pomacentrus trichrourus,1,9,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Acanthurus nigrofuscus,1,13,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Acanthurus nigrofuscus,1,12,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,20,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,4,7,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,4,8,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,1,10,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,10,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,2,8,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,2,7,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,20,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudanthias squamipinnis,1,7,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Ecsenius aroni,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Thalassoma rueppellii,1,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Thalassoma rueppellii,1,10,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Thalassoma rueppellii,2,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Thalassoma rueppellii,2,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Thalassoma rueppellii,1,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Labroides dimidiatus,1,8,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Sargocentron diadema,1,17,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudocheilinus hexataenia,1,6,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudocheilinus hexataenia,1,3,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Sebastapistes cyanostigma,2,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Sebastapistes cyanostigma,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Gomphosus caeruleus,1,8,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Gomphosus caeruleus,1,10,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Gomphosus caeruleus,1,11,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Cephalopholis miniata,1,38,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudochromis olivaceus,1,5,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pseudochromis olivaceus,1,6,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Chaetodon austriacus,1,15,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pomacentrus sulfureus,2,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Pomacentrus sulfureus,1,7,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Ecsenius nalolo,1,2,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Cheilodipterus quinquelineatus,80,2,1
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,first,Coryphopterus neophytus,1,4,0
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Scarus ferrugineus,1,35,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Abudefduf vaigiensis,2,14,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Zebrasoma xanthurum,2,16,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pomacentrus trichrourus,5,3,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pomacentrus trichrourus,5,2,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pomacentrus trichrourus,1,6,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pomacentrus trichrourus,1,7,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Acanthurus nigrofuscus,1,14,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pseudanthias squamipinnis,27,7,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pseudanthias squamipinnis,3,9,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pseudanthias squamipinnis,26,6,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Pseudanthias squamipinnis,2,10,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Neopomacentrus miryae,1,7,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Neopomacentrus miryae,1,6,
Israel,EcoCamp,EcoCamp June 2021,Princess,2021-06-23 00:00:00,15,Hezi Buba,Noy Shapira,Hezi Buba and Noy Shapira - 15,Hezi Buba,Noy Shapira,15,11:03,11:30,,second,Chromis dimidiata,1,6,
