Site,Date,Observer,Knoll,Species,Length_cm,Number_Ind
Princess,21.10.15,Renanel Pickholtz,8,Dascyllus marginatus,4,10
Princess,21.10.15,Idan Doyev,9,Chromis dimidiata,4,1
Princess,21.10.15,Idan Doyev,9,Ecsenius gravieri,8,1
Princess,21.10.15,Idan Doyev,9,Meiacanthus nigrolineatus,8,1
Princess,21.10.15,Idan Doyev,9,Thalassoma spp.,8,1
Princess,21.10.15,Idan Doyev,9,Chaetodon paucifasciatus,16,1
Princess,21.10.15,Idan Doyev,9,Labrid spp. ,16,1
Princess,21.10.15,Idan Doyev,9,Pomacentrus trichourus,16,1
Princess,21.10.15,Idan Doyev,9,Thalassoma spp.,16,1
Princess,21.10.15,Idan Doyev,9,Scaridae spp.,32,1
Princess,21.10.15,Idan Doyev,9,Zebrasoma xanthurum,32,1
Princess,21.10.15,Idan Doyev,9,Scaridae spp.,64,1
Princess,21.10.15,Idan Doyev,9,Pomacentrus trichourus,8,2
Princess,21.10.15,Idan Doyev,9,Labroides dimidiatus,16,2
Princess,21.10.15,Idan Doyev,9,Neoglyphidodon melas,16,2
Princess,21.10.15,Idan Doyev,9,Scolopsis ghanam,16,2
Princess,21.10.15,Idan Doyev,9,Pterois miles,32,2
Princess,21.10.15,Idan Doyev,9,Amphiprion bicinctus,8,6
Princess,21.10.15,Idan Doyev,9,Apogon spp.,16,6
Princess,21.10.15,Idan Doyev,9,Chromis dimidiata,8,12
Princess,21.10.15,Idan Doyev,9,Chromis virdis,2,20
Princess,21.10.15,Idan Doyev,9,Chromis virdis,8,20
Princess,21.10.15,Idan Doyev,9,Pseudanthias spp.,16,20
Princess,21.10.15,Ofri Mann,9,Chromis dimidiata,2,1
Princess,21.10.15,Ofri Mann,9,Chaetodon paucifasciatus,4,1
Princess,21.10.15,Ofri Mann,9,Dascyllus trimaculatus,4,1
Princess,21.10.15,Ofri Mann,9,Labroides dimidiatus,4,1
Princess,21.10.15,Ofri Mann,9,Pseudochromis olivaceus,4,1
Princess,21.10.15,Ofri Mann,9,Acanthurus spp.,8,1
Princess,21.10.15,Ofri Mann,9,Chaetodon paucifasciatus,8,1
Princess,21.10.15,Ofri Mann,9,Dascyllus marginatus,8,1
Princess,21.10.15,Ofri Mann,9,Ecsenius gravieri,8,1
Princess,21.10.15,Ofri Mann,9,Labroides dimidiatus,8,1
Princess,21.10.15,Ofri Mann,9,Pseudocheilinus hexataenia,8,1
Princess,21.10.15,Ofri Mann,9,Synodontidae spp.,8,1
Princess,21.10.15,Ofri Mann,9,Thalassoma spp.,8,1
Princess,21.10.15,Ofri Mann,9,Thalassoma spp.,16,1
Princess,21.10.15,Ofri Mann,9,Muraenidae spp.,128,1
Princess,21.10.15,Ofri Mann,9,Meiacanthus nigrolineatus,4,2
Princess,21.10.15,Ofri Mann,9,Cheilodipterus spp.,8,2
Princess,21.10.15,Ofri Mann,9,Labrid spp. ,8,2
Princess,21.10.15,Ofri Mann,9,Pomacentrus trichourus,8,2
Princess,21.10.15,Ofri Mann,9,Acanthurus spp.,16,2
Princess,21.10.15,Ofri Mann,9,Chaetodon auriga,16,2
Princess,21.10.15,Ofri Mann,9,Labroides dimidiatus,16,2
Princess,21.10.15,Ofri Mann,9,Labrid spp. ,4,3
Princess,21.10.15,Ofri Mann,9,Pseudochromis olivaceus,8,3
Princess,21.10.15,Ofri Mann,9,Pterois miles,16,3
Princess,21.10.15,Ofri Mann,9,Pseudanthias spp.,4,4
Princess,21.10.15,Ofri Mann,9,Dascyllus marginatus,4,5
Princess,21.10.15,Ofri Mann,9,Pomacentrus trichourus,4,6
Princess,21.10.15,Ofri Mann,9,Chromis dimidiata,4,10
Princess,21.10.15,Ofri Mann,9,Apogon spp.,4,16
Princess,21.10.15,Ofri Mann,9,Pseudanthias spp.,8,20
Princess,21.10.15,Ofri Mann,9,Chromis virdis,2,40
Princess,21.10.15,Ofri Mann,9,Chromis virdis,4,40
Princess,21.10.15,Ori Frid,9,Labroides dimidiatus,2,1
Princess,21.10.15,Ori Frid,9,Pomacentrus trichourus,2,1
Princess,21.10.15,Ori Frid,9,Dascyllus trimaculatus,4,1
Princess,21.10.15,Ori Frid,9,Labrid spp. ,4,1
Princess,21.10.15,Ori Frid,9,Pseudochromis olivaceus,4,1
Princess,21.10.15,Ori Frid,9,Acanthurus spp.,8,1
Princess,21.10.15,Ori Frid,9,Dascyllus marginatus,8,1
Princess,21.10.15,Ori Frid,9,Labrid spp. ,8,1
Princess,21.10.15,Ori Frid,9,Meiacanthus nigrolineatus,8,1
Princess,21.10.15,Ori Frid,9,Pomacentrus trichourus,8,1
Princess,21.10.15,Ori Frid,9,Acanthurus spp.,16,1
Princess,21.10.15,Ori Frid,9,Synodontidae spp.,16,1
Princess,21.10.15,Ori Frid,9,Muraenidae spp.,128,1
Princess,21.10.15,Ori Frid,9,Acanthurus spp.,4,2
Princess,21.10.15,Ori Frid,9,Chaetodon paucifasciatus,4,2
Princess,21.10.15,Ori Frid,9,Pseudanthias spp.,8,2
Princess,21.10.15,Ori Frid,9,Chaetodon auriga,16,2
Princess,21.10.15,Ori Frid,9,Labrid spp. ,2,3
Princess,21.10.15,Ori Frid,9,Labroides dimidiatus,8,3
Princess,21.10.15,Ori Frid,9,Thalassoma spp.,16,3
Princess,21.10.15,Ori Frid,9,Pterois miles,32,3
Princess,21.10.15,Ori Frid,9,Pseudochromis olivaceus,8,4
Princess,21.10.15,Ori Frid,9,Pomacentrus trichourus,4,5
Princess,21.10.15,Ori Frid,9,Dascyllus marginatus,4,6
Princess,21.10.15,Ori Frid,9,Apogon spp.,8,9
Princess,21.10.15,Ori Frid,9,Apogon spp.,4,11
Princess,21.10.15,Ori Frid,9,Chromis dimidiata,4,13
Princess,21.10.15,Ori Frid,9,Pseudanthias spp.,4,13
Princess,21.10.15,Ori Frid,9,Pseudanthias spp.,2,14
Princess,21.10.15,Ori Frid,9,Chromis virdis,4,30
Princess,21.10.15,Ori Frid,9,Chromis virdis,2,40
Princess,21.10.15,Idan Doyev,10,Gomphosus caeruleus,2,1
Princess,21.10.15,Idan Doyev,10,Chaetodon paucifasciatus,8,1
Princess,21.10.15,Idan Doyev,10,Plagiotremus townsendi,8,1
Princess,21.10.15,Idan Doyev,10,Chaetodon austriacus,16,1
Princess,21.10.15,Idan Doyev,10,Mullidae spp. ,16,1
Princess,21.10.15,Idan Doyev,10,Pomacanthus spp.,16,1
Princess,21.10.15,Idan Doyev,10,Zebrasoma xanthurum,16,1
Princess,21.10.15,Idan Doyev,10,Variola louti,32,1
Princess,21.10.15,Idan Doyev,10,Scaridae spp.,64,1
Princess,21.10.15,Idan Doyev,10,Chromis dimidiata,8,2
Princess,21.10.15,Idan Doyev,10,Amblyglyphidodon spp.,16,2
Princess,21.10.15,Idan Doyev,10,Thalassoma spp.,16,2
Princess,21.10.15,Idan Doyev,10,Labrid spp. ,8,3
Princess,21.10.15,Idan Doyev,10,Scolopsis ghanam,16,4
Princess,21.10.15,Idan Doyev,10,Neopomacentrus miryae,8,8
Princess,21.10.15,Idan Doyev,10,Apogon spp.,4,12
Princess,21.10.15,Idan Doyev,10,Chaetodon austriacus,8,16
Princess,21.10.15,Idan Doyev,10,Pomacentrus trichourus,8,16
Princess,21.10.15,Idan Doyev,10,Chromis dimidiata,4,20
Princess,21.10.15,Idan Doyev,10,Chromis virdis,4,20
Princess,21.10.15,Idan Doyev,10,Pseudanthias spp.,8,25
Princess,21.10.15,Ofri Mann,10,Ostracion spp.,2,1
Princess,21.10.15,Ofri Mann,10,Amblyglyphidodon spp.,4,1
Princess,21.10.15,Ofri Mann,10,Meiacanthus nigrolineatus,4,1
Princess,21.10.15,Ofri Mann,10,Monacanthidae spp. ,4,1
Princess,21.10.15,Ofri Mann,10,Apogon spp.,8,1
Princess,21.10.15,Ofri Mann,10,Centropyge multispinis,8,1
Princess,21.10.15,Ofri Mann,10,Plectroglyphidodon lacrymatus,8,1
Princess,21.10.15,Ofri Mann,10,Pseudochromis olivaceus,8,1
Princess,21.10.15,Ofri Mann,10,Balistidae spp.,16,1
Princess,21.10.15,Ofri Mann,10,Centropyge multispinis,16,1
Princess,21.10.15,Ofri Mann,10,Mullidae spp. ,16,1
Princess,21.10.15,Ofri Mann,10,Sargocentron spp.,16,1
Princess,21.10.15,Ofri Mann,10,Synodontidae spp.,16,1
Princess,21.10.15,Ofri Mann,10,Zebrasoma xanthurum,16,1
Princess,21.10.15,Ofri Mann,10,Pomacanthus spp.,32,1
Princess,21.10.15,Ofri Mann,10,Serranidae spp,32,1
Princess,21.10.15,Ofri Mann,10,Diodon spp.,64,1
Princess,21.10.15,Ofri Mann,10,Scaridae spp.,64,1
Princess,21.10.15,Ofri Mann,10,Labrid spp. ,4,2
Princess,21.10.15,Ofri Mann,10,Plagiotremus townsendi,4,2
Princess,21.10.15,Ofri Mann,10,Pomacentrus trichourus,4,2
Princess,21.10.15,Ofri Mann,10,Pseudochromis olivaceus,4,2
Princess,21.10.15,Ofri Mann,10,Dascyllus trimaculatus,8,2
Princess,21.10.15,Ofri Mann,10,Ecsenius gravieri,8,2
Princess,21.10.15,Ofri Mann,10,Thalassoma spp.,8,2
Princess,21.10.15,Ofri Mann,10,Acanthurus spp.,16,2
Princess,21.10.15,Ofri Mann,10,Chaetodon trifascialis,16,2
Princess,21.10.15,Ofri Mann,10,Pseudocheilinus hexataenia,4,3
Princess,21.10.15,Ofri Mann,10,Labrid spp. ,8,3
Princess,21.10.15,Ofri Mann,10,Chromis dimidiata,4,6
Princess,21.10.15,Ofri Mann,10,Cheilodipterus spp.,8,6
Princess,21.10.15,Ofri Mann,10,Neopomacentrus miryae,8,7
Princess,21.10.15,Ofri Mann,10,Chromis virdis,2,10
Princess,21.10.15,Ofri Mann,10,Pomacentrus trichourus,8,14
Princess,21.10.15,Ofri Mann,10,Cheilodipterus spp.,4,15
Princess,21.10.15,Ofri Mann,10,Chromis virdis,4,15
Princess,21.10.15,Ofri Mann,10,Apogon spp.,4,33
Princess,21.10.15,Ofri Mann,10,Pseudanthias spp.,8,40
Princess,21.10.15,Ori Frid,10,Cheilodipterus spp.,2,1
Princess,21.10.15,Ori Frid,10,Ostracion spp.,2,1
Princess,21.10.15,Ori Frid,10,Amblyglyphidodon spp.,4,1
Princess,21.10.15,Ori Frid,10,Labrid spp. ,4,1
Princess,21.10.15,Ori Frid,10,Meiacanthus nigrolineatus,4,1
Princess,21.10.15,Ori Frid,10,Monacanthidae spp. ,4,1
Princess,21.10.15,Ori Frid,10,Plagiotremus townsendi,4,1
Princess,21.10.15,Ori Frid,10,Labrid spp. ,8,1
Princess,21.10.15,Ori Frid,10,Plagiotremus townsendi,8,1
Princess,21.10.15,Ori Frid,10,Plectroglyphidodon lacrymatus,8,1
Princess,21.10.15,Ori Frid,10,Centropyge multispinis,16,1
Princess,21.10.15,Ori Frid,10,Chaetodon trifascialis,16,1
Princess,21.10.15,Ori Frid,10,Pomacanthus spp.,16,1
Princess,21.10.15,Ori Frid,10,Sargocentron spp.,16,1
Princess,21.10.15,Ori Frid,10,Synodontidae spp.,16,1
Princess,21.10.15,Ori Frid,10,Thalassoma spp.,16,1
Princess,21.10.15,Ori Frid,10,Balistidae spp.,32,1
Princess,21.10.15,Ori Frid,10,Diodon spp.,32,1
Princess,21.10.15,Ori Frid,10,Mullidae spp. ,32,1
Princess,21.10.15,Ori Frid,10,Serranidae spp,32,1
Princess,21.10.15,Ori Frid,10,Zebrasoma veliferum,32,1
Princess,21.10.15,Ori Frid,10,Ecsenius gravieri,2,2
Princess,21.10.15,Ori Frid,10,Pseudochromis olivaceus,8,2
Princess,21.10.15,Ori Frid,10,Acanthurus spp.,16,2
Princess,21.10.15,Ori Frid,10,Thalassoma spp.,16,2
Princess,21.10.15,Ori Frid,10,Cheilodipterus spp.,4,3
Princess,21.10.15,Ori Frid,10,Labrid spp. ,4,3
Princess,21.10.15,Ori Frid,10,Pseudocheilinus hexataenia,4,3
Princess,21.10.15,Ori Frid,10,Pseudochromis olivaceus,4,3
Princess,21.10.15,Ori Frid,10,Dascyllus trimaculatus,8,3
Princess,21.10.15,Ori Frid,10,Chromis dimidiata,4,4
Princess,21.10.15,Ori Frid,10,Pseudanthias spp.,8,6
Princess,21.10.15,Ori Frid,10,Neopomacentrus miryae,4,7
Princess,21.10.15,Ori Frid,10,Pomacentrus trichourus,8,10
Princess,21.10.15,Ori Frid,10,Chromis virdis,2,11
Princess,21.10.15,Ori Frid,10,Cheilodipterus spp.,4,15
Princess,21.10.15,Ori Frid,10,Cheilodipterus spp.,8,15
Princess,21.10.15,Ori Frid,10,Chromis virdis,4,20
Princess,21.10.15,Ori Frid,10,Pomacentrus trichourus,4,20
Princess,21.10.15,Ori Frid,10,Cheilodipterus spp.,4,21
Princess,21.10.15,Ori Frid,10,Pseudanthias spp.,4,40
Princess,21.10.15,Noa Moshkowitz,11,Plagiotremus townsendi,2,1
Princess,21.10.15,Noa Moshkowitz,11,Meiacanthus nigrolineatus,4,1
Princess,21.10.15,Noa Moshkowitz,11,Monacanthidae spp. ,4,1
Princess,21.10.15,Noa Moshkowitz,11,Mullidae spp. ,4,1
Princess,21.10.15,Noa Moshkowitz,11,Neoglyphidodon melas,4,1
Princess,21.10.15,Noa Moshkowitz,11,Chaetodon paucifasciatus,8,1
Princess,21.10.15,Noa Moshkowitz,11,Cheilodipterus spp.,8,1
Princess,21.10.15,Noa Moshkowitz,11,Labroides dimidiatus,8,1
Princess,21.10.15,Noa Moshkowitz,11,Pomacentrus sulfureus,8,1
Princess,21.10.15,Noa Moshkowitz,11,Pomacentrus trichourus,8,1
Princess,21.10.15,Noa Moshkowitz,11,Pseudocheilinus hexataenia,8,1
Princess,21.10.15,Noa Moshkowitz,11,Chaetodon austriacus,16,1
Princess,21.10.15,Noa Moshkowitz,11,Mugilidae spp.,16,1
Princess,21.10.15,Noa Moshkowitz,11,Thalassoma spp.,16,1
Princess,21.10.15,Noa Moshkowitz,11,Zebrasoma xanthurum,16,1
Princess,21.10.15,Noa Moshkowitz,11,Balistidae spp.,32,1
Princess,21.10.15,Noa Moshkowitz,11,Labrid spp. ,32,1
Princess,21.10.15,Noa Moshkowitz,11,Pomacanthus spp.,32,1
Princess,21.10.15,Noa Moshkowitz,11,Serranidae spp,32,1
Princess,21.10.15,Noa Moshkowitz,11,Arothron spp.,64,1
Princess,21.10.15,Noa Moshkowitz,11,Scaridae spp.,64,1
Princess,21.10.15,Noa Moshkowitz,11,Chromis spp.,2,2
Princess,21.10.15,Noa Moshkowitz,11,Pomacentrus sulfureus,4,2
Princess,21.10.15,Noa Moshkowitz,11,Pseudocheilinus hexataenia,4,2
Princess,21.10.15,Noa Moshkowitz,11,Pseudochromis fridmani,4,2
Princess,21.10.15,Noa Moshkowitz,11,Meiacanthus nigrolineatus,8,2
Princess,21.10.15,Noa Moshkowitz,11,Pseudanthias spp.,8,2
Princess,21.10.15,Noa Moshkowitz,11,Chaetodon fasciatus,16,2
Princess,21.10.15,Noa Moshkowitz,11,Chaetodon paucifasciatus,16,2
Princess,21.10.15,Noa Moshkowitz,11,Mullidae spp. ,32,2
Princess,21.10.15,Noa Moshkowitz,11,Pterois miles,32,2
Princess,21.10.15,Noa Moshkowitz,11,Thalassoma spp.,8,3
Princess,21.10.15,Noa Moshkowitz,11,Meiacanthus nigrolineatus,2,5
Princess,21.10.15,Noa Moshkowitz,11,Pomacentrus trichourus,2,5
Princess,21.10.15,Noa Moshkowitz,11,Thalassoma spp.,4,5
Princess,21.10.15,Noa Moshkowitz,11,Mullidae spp. ,64,5
Princess,21.10.15,Noa Moshkowitz,11,Amblyglyphidodon spp.,4,7
Princess,21.10.15,Noa Moshkowitz,11,Cheilodipterus spp.,4,10
Princess,21.10.15,Noa Moshkowitz,11,Chromis virdis,4,12
Princess,21.10.15,Noa Moshkowitz,11,Pomacentrus trichourus,4,12
Princess,21.10.15,Noa Moshkowitz,11,Chromis virdis,2,20
Princess,21.10.15,Noa Moshkowitz,11,Pseudanthias spp.,4,20
Princess,21.10.15,Noa Moshkowitz,11,Apogon spp.,4,21
Princess,21.10.15,Noa Moshkowitz,11,Pseudanthias spp.,2,29
Princess,21.10.15,Noa Moshkowitz,11,Cheilodipterus spp.,2,35
Princess,21.10.15,Noa Moshkowitz,11,Apogon spp.,2,40
Princess,21.10.15,Noa Moshkowitz,11,Chromis dimidiata,4,40
Princess,21.10.15,Shahar Malamud,11,Apogon spp.,4,1
Princess,21.10.15,Shahar Malamud,11,Chaetodon paucifasciatus,4,1
Princess,21.10.15,Shahar Malamud,11,Monacanthidae spp. ,4,1
Princess,21.10.15,Shahar Malamud,11,Pseudocheilinus hexataenia,4,1
Princess,21.10.15,Shahar Malamud,11,Pseudochromis fridmani,4,1
Princess,21.10.15,Shahar Malamud,11,Thalassoma spp.,4,1
Princess,21.10.15,Shahar Malamud,11,Apogon spp.,8,1
Princess,21.10.15,Shahar Malamud,11,Chaetodon paucifasciatus,8,1
Princess,21.10.15,Shahar Malamud,11,Pseudocheilinus hexataenia,8,1
Princess,21.10.15,Shahar Malamud,11,Pseudochromis fridmani,8,1
Princess,21.10.15,Shahar Malamud,11,Thalassoma spp.,8,1
Princess,21.10.15,Shahar Malamud,11,Chaetodon paucifasciatus,16,1
Princess,21.10.15,Shahar Malamud,11,Chaetodon trifascialis,16,1
Princess,21.10.15,Shahar Malamud,11,Mullidae spp. ,16,1
Princess,21.10.15,Shahar Malamud,11,Serranidae spp,16,1
Princess,21.10.15,Shahar Malamud,11,Zebrasoma xanthurum,16,1
Princess,21.10.15,Shahar Malamud,11,Balistidae spp.,32,1
Princess,21.10.15,Shahar Malamud,11,Pomacanthus spp.,32,1
Princess,21.10.15,Shahar Malamud,11,Pterois miles,32,1
Princess,21.10.15,Shahar Malamud,11,Pterois radiata,32,1
Princess,21.10.15,Shahar Malamud,11,Scaridae spp.,32,1
Princess,21.10.15,Shahar Malamud,11,Serranidae spp,32,1
Princess,21.10.15,Shahar Malamud,11,Diodon spp.,64,1
Princess,21.10.15,Shahar Malamud,11,Apogon spp.,4,2
Princess,21.10.15,Shahar Malamud,11,Dascyllus marginatus,4,2
Princess,21.10.15,Shahar Malamud,11,Pomacentrus sulfureus,8,2
Princess,21.10.15,Shahar Malamud,11,Mullidae spp. ,32,3
Princess,21.10.15,Shahar Malamud,11,Pomacentrus trichourus,8,4
Princess,21.10.15,Shahar Malamud,11,Pomacentrus trichourus,4,6
Princess,21.10.15,Shahar Malamud,11,Pseudanthias spp.,8,6
Princess,21.10.15,Shahar Malamud,11,Cheilodipterus spp.,8,8
Princess,21.10.15,Shahar Malamud,11,Mullidae spp. ,16,8
Princess,21.10.15,Shahar Malamud,11,Chromis virdis,2,10
Princess,21.10.15,Shahar Malamud,11,Apogon spp.,4,10
Princess,21.10.15,Shahar Malamud,11,Chromis virdis,4,10
Princess,21.10.15,Shahar Malamud,11,Apogon spp.,8,10
Princess,21.10.15,Shahar Malamud,11,Chromis dimidiata,4,16
Princess,21.10.15,Shahar Malamud,11,Apogon spp.,2,20
Princess,21.10.15,Shahar Malamud,11,Chromis virdis,2,20
Princess,21.10.15,Shahar Malamud,11,Apogon spp.,4,20
Princess,21.10.15,Shahar Malamud,11,Chromis virdis,4,20
Princess,21.10.15,Shahar Malamud,11,Pseudanthias spp.,4,20
Princess,21.10.15,Shahar Malamud,11,Pseudanthias spp.,4,30
Princess,21.10.15,Noa Moshkowitz,12,Labrid spp. ,2,1
Princess,21.10.15,Noa Moshkowitz,12,Meiacanthus nigrolineatus,2,1
Princess,21.10.15,Noa Moshkowitz,12,Pomacentrus sulfureus,2,1
Princess,21.10.15,Noa Moshkowitz,12,Pseudanthias spp.,2,1
Princess,21.10.15,Noa Moshkowitz,12,Pseudochromis fridmani,2,1
Princess,21.10.15,Noa Moshkowitz,12,Acanthurus spp.,4,1
Princess,21.10.15,Noa Moshkowitz,12,Cheilodipterus spp.,4,1
Princess,21.10.15,Noa Moshkowitz,12,Labroides dimidiatus,4,1
Princess,21.10.15,Noa Moshkowitz,12,Meiacanthus nigrolineatus,4,1
Princess,21.10.15,Noa Moshkowitz,12,Neoglyphidodon melas,4,1
Princess,21.10.15,Noa Moshkowitz,12,Plagiotremus spp.,4,1
Princess,21.10.15,Noa Moshkowitz,12,Pomacentrus sulfureus,4,1
Princess,21.10.15,Noa Moshkowitz,12,Chaetodon paucifasciatus,8,1
Princess,21.10.15,Noa Moshkowitz,12,Labroides dimidiatus,8,1
Princess,21.10.15,Noa Moshkowitz,12,Acanthurus spp.,16,1
Princess,21.10.15,Noa Moshkowitz,12,Dascyllus trimaculatus,16,1
Princess,21.10.15,Noa Moshkowitz,12,Labroides dimidiatus,16,1
Princess,21.10.15,Noa Moshkowitz,12,Neoglyphidodon melas,16,1
Princess,21.10.15,Noa Moshkowitz,12,Acanthurus spp.,32,1
Princess,21.10.15,Noa Moshkowitz,12,Labrid spp. ,32,1
Princess,21.10.15,Noa Moshkowitz,12,Mugilidae spp.,32,1
Princess,21.10.15,Noa Moshkowitz,12,Scaridae spp.,32,1
Princess,21.10.15,Noa Moshkowitz,12,Epinephelus fasciatus,64,1
Princess,21.10.15,Noa Moshkowitz,12,Labrid spp. ,64,1
Princess,21.10.15,Noa Moshkowitz,12,Pseudochromis fridmani,4,2
Princess,21.10.15,Noa Moshkowitz,12,Pomacentrus trichourus,8,2
Princess,21.10.15,Noa Moshkowitz,12,Thalassoma spp.,8,2
Princess,21.10.15,Noa Moshkowitz,12,Chaetodon paucifasciatus,16,2
Princess,21.10.15,Noa Moshkowitz,12,Mullidae spp. ,16,2
Princess,21.10.15,Noa Moshkowitz,12,Zebrasoma xanthurum,32,2
Princess,21.10.15,Noa Moshkowitz,12,Apogon spp.,4,4
Princess,21.10.15,Noa Moshkowitz,12,Pomacentrus trilineatus,8,4
Princess,21.10.15,Noa Moshkowitz,12,Labrid spp. ,16,4
Princess,21.10.15,Noa Moshkowitz,12,Thalassoma spp.,16,4
Princess,21.10.15,Noa Moshkowitz,12,Sargocentron spp.,32,4
Princess,21.10.15,Noa Moshkowitz,12,Pomacentrus trichourus,4,5
Princess,21.10.15,Noa Moshkowitz,12,Pseudanthias spp.,4,5
Princess,21.10.15,Noa Moshkowitz,12,Thalassoma spp.,4,6
Princess,21.10.15,Noa Moshkowitz,12,Pomacentrus trichourus,2,7
Princess,21.10.15,Noa Moshkowitz,12,Chromis dimidiata,4,19
Princess,21.10.15,Shahar Malamud,12,Apogon spp.,4,1
Princess,21.10.15,Shahar Malamud,12,Labroides dimidiatus,4,1
Princess,21.10.15,Shahar Malamud,12,Meiacanthus nigrolineatus,4,1
Princess,21.10.15,Shahar Malamud,12,Plagiotremus spp.,4,1
Princess,21.10.15,Shahar Malamud,12,Pomacentrus trilineatus,4,1
Princess,21.10.15,Shahar Malamud,12,Pseudochromis fridmani,4,1
Princess,21.10.15,Shahar Malamud,12,Dascyllus trimaculatus,8,1
Princess,21.10.15,Shahar Malamud,12,Labroides dimidiatus,8,1
Princess,21.10.15,Shahar Malamud,12,Meiacanthus nigrolineatus,8,1
Princess,21.10.15,Shahar Malamud,12,Pseudochromis fridmani,8,1
Princess,21.10.15,Shahar Malamud,12,Pseudochromis olivaceus,8,1
Princess,21.10.15,Shahar Malamud,12,Thalassoma spp.,8,1
Princess,21.10.15,Shahar Malamud,12,Acanthurus spp.,16,1
Princess,21.10.15,Shahar Malamud,12,Balistidae spp.,16,1
Princess,21.10.15,Shahar Malamud,12,Labrid spp. ,16,1
Princess,21.10.15,Shahar Malamud,12,Mullidae spp. ,16,1
Princess,21.10.15,Shahar Malamud,12,Muraenidae spp.,16,1
Princess,21.10.15,Shahar Malamud,12,Scaridae spp.,16,1
Princess,21.10.15,Shahar Malamud,12,Serranidae spp,16,1
Princess,21.10.15,Shahar Malamud,12,Thalassoma spp.,16,1
Princess,21.10.15,Shahar Malamud,12,Variola louti,16,1
Princess,21.10.15,Shahar Malamud,12,Zebrasoma xanthurum,16,1
Princess,21.10.15,Shahar Malamud,12,Balistidae spp.,32,1
Princess,21.10.15,Shahar Malamud,12,Epinephelus fasciatus,32,1
Princess,21.10.15,Shahar Malamud,12,Labrid spp. ,32,1
Princess,21.10.15,Shahar Malamud,12,Scaridae spp.,32,1
Princess,21.10.15,Shahar Malamud,12,Serranidae spp,32,1
Princess,21.10.15,Shahar Malamud,12,Apogon spp.,4,2
Princess,21.10.15,Shahar Malamud,12,Neopomacentrus miryae,4,2
Princess,21.10.15,Shahar Malamud,12,Pomacentrus sulfureus,4,2
Princess,21.10.15,Shahar Malamud,12,Thalassoma spp.,4,2
Princess,21.10.15,Shahar Malamud,12,Chaetodon paucifasciatus,8,2
Princess,21.10.15,Shahar Malamud,12,Pseudocheilinus hexataenia,8,2
Princess,21.10.15,Shahar Malamud,12,Thalassoma spp.,8,2
Princess,21.10.15,Shahar Malamud,12,Chaetodon paucifasciatus,16,2
Princess,21.10.15,Shahar Malamud,12,Chromis dimidiata,8,4
Princess,21.10.15,Shahar Malamud,12,Mullidae spp. ,32,4
Princess,21.10.15,Shahar Malamud,12,Pomacentrus trichourus,8,6
Princess,21.10.15,Shahar Malamud,12,Pomacentrus trichourus,4,10
Princess,21.10.15,Shahar Malamud,12,Pseudanthias spp.,8,10
Princess,21.10.15,Shahar Malamud,12,Chromis dimidiata,8,14
Princess,21.10.15,Ofri Mann,13,Labrid spp. ,2,1
Princess,21.10.15,Ofri Mann,13,Pomacentrus trichourus,2,1
Princess,21.10.15,Ofri Mann,13,Dascyllus marginatus,4,1
Princess,21.10.15,Ofri Mann,13,Labrid spp. ,4,1
Princess,21.10.15,Ofri Mann,13,Ecsenius gravieri,8,1
Princess,21.10.15,Ofri Mann,13,Labrid spp. ,8,1
Princess,21.10.15,Ofri Mann,13,Meiacanthus nigrolineatus,8,1
Princess,21.10.15,Ofri Mann,13,Pomacentrus trichourus,8,1
Princess,21.10.15,Ofri Mann,13,Pseudochromis olivaceus,8,1
Princess,21.10.15,Ofri Mann,13,Chaetodon paucifasciatus,16,1
Princess,21.10.15,Ofri Mann,13,Serranidae spp,16,1
Princess,21.10.15,Ofri Mann,13,Thalassoma spp.,16,1
Princess,21.10.15,Ofri Mann,13,Zebrasoma xanthurum,16,1
Princess,21.10.15,Ofri Mann,13,Muraenidae spp.,32,1
Princess,21.10.15,Ofri Mann,13,Scaridae spp.,32,1
Princess,21.10.15,Ofri Mann,13,Dascyllus trimaculatus,2,2
Princess,21.10.15,Ofri Mann,13,Pseudochromis olivaceus,4,2
Princess,21.10.15,Ofri Mann,13,Dascyllus trimaculatus,16,2
Princess,21.10.15,Ofri Mann,13,Cheilodipterus spp.,2,3
Princess,21.10.15,Ofri Mann,13,Chromis dimidiata,4,4
Princess,21.10.15,Ofri Mann,13,Pomacentrus trichourus,4,5
Princess,21.10.15,Ofri Mann,13,Pseudanthias spp.,2,12
Princess,21.10.15,Ofri Mann,13,Chromis virdis,4,30
Princess,21.10.15,Ori Frid,13,Apogon spp.,2,1
Princess,21.10.15,Ori Frid,13,Cheilodipterus spp.,2,1
Princess,21.10.15,Ori Frid,13,Dascyllus marginatus,4,1
Princess,21.10.15,Ori Frid,13,Ecsenius gravieri,4,1
Princess,21.10.15,Ori Frid,13,Pseudochromis olivaceus,4,1
Princess,21.10.15,Ori Frid,13,Labrid spp. ,8,1
Princess,21.10.15,Ori Frid,13,Pseudochromis olivaceus,8,1
Princess,21.10.15,Ori Frid,13,Synodontidae spp.,8,1
Princess,21.10.15,Ori Frid,13,Chaetodon paucifasciatus,16,1
Princess,21.10.15,Ori Frid,13,Muraenidae spp.,32,1
Princess,21.10.15,Ori Frid,13,Scaridae spp.,32,1
Princess,21.10.15,Ori Frid,13,Serranidae spp,32,1
